Treino,Média
2023-2024_treino_248.csv_32-1,0.62
2023-2024_treino_249.csv_32-1,0.62
2023-2024_treino_250.csv_32-1,0.66
2023-2024_treino_251.csv_32-1,0.66
2023-2024_treino_252.csv_32-1,0.66
2023-2024_treino_253.csv_32-1,0.69
2023-2024_treino_254.csv_32-1,0.69
2023-2024_treino_255.csv_32-1,0.69
2023-2024_treino_256.csv_32-1,0.66
2023-2024_treino_257.csv_32-1,0.69
2023-2024_treino_258.csv_32-1,0.69
2023-2024_treino_259.csv_32-1,0.69
2023-2024_treino_260.csv_32-1,0.72
2023-2024_treino_261.csv_32-1,0.69
2023-2024_treino_262.csv_32-1,0.69
2023-2024_treino_263.csv_32-1,0.72
2023-2024_treino_264.csv_32-1,0.75
2023-2024_treino_265.csv_32-1,0.72
2023-2024_treino_266.csv_32-1,0.69
2023-2024_treino_267.csv_32-1,0.66
2023-2024_treino_268.csv_32-1,0.66
2023-2024_treino_269.csv_32-1,0.69
2023-2024_treino_270.csv_32-1,0.72
2023-2024_treino_271.csv_32-1,0.72
2023-2024_treino_272.csv_32-1,0.75
2023-2024_treino_273.csv_32-1,0.75
2023-2024_treino_274.csv_32-1,0.72
2023-2024_treino_275.csv_32-1,0.72
2023-2024_treino_276.csv_32-1,0.69
2023-2024_treino_277.csv_32-1,0.69
2023-2024_treino_278.csv_32-1,0.69
2023-2024_treino_279.csv_32-1,0.66
2023-2024_treino_280.csv_32-1,0.66
2023-2024_treino_281.csv_32-1,0.62
2023-2024_treino_282.csv_32-1,0.62
2023-2024_treino_283.csv_32-1,0.66
2023-2024_treino_284.csv_32-1,0.66
2023-2024_treino_285.csv_32-1,0.66
2023-2024_treino_286.csv_32-1,0.66
2023-2024_treino_287.csv_32-1,0.66
2023-2024_treino_288.csv_32-1,0.66
2023-2024_treino_289.csv_32-1,0.66
2023-2024_treino_290.csv_32-1,0.62
2023-2024_treino_291.csv_32-1,0.62
2023-2024_treino_292.csv_32-1,0.62
2023-2024_treino_293.csv_32-1,0.62
2023-2024_treino_294.csv_32-1,0.62
2023-2024_treino_295.csv_32-1,0.59
2023-2024_treino_296.csv_32-1,0.59
2023-2024_treino_297.csv_32-1,0.62
2023-2024_treino_298.csv_32-1,0.66
2023-2024_treino_299.csv_32-1,0.66
2023-2024_treino_300.csv_32-1,0.62
2023-2024_treino_301.csv_32-1,0.62
2023-2024_treino_302.csv_32-1,0.59
2023-2024_treino_303.csv_32-1,0.62
2023-2024_treino_304.csv_32-1,0.62
2023-2024_treino_305.csv_32-1,0.59
2023-2024_treino_306.csv_32-1,0.59
2023-2024_treino_307.csv_32-1,0.56
2023-2024_treino_308.csv_32-1,0.56
2023-2024_treino_309.csv_32-1,0.53
2023-2024_treino_310.csv_32-1,0.53
2023-2024_treino_311.csv_32-1,0.53
2023-2024_treino_312.csv_32-1,0.50
2023-2024_treino_313.csv_32-1,0.50
2023-2024_treino_314.csv_32-1,0.50
2023-2024_treino_315.csv_32-1,0.47
2023-2024_treino_316.csv_32-1,0.44
2023-2024_treino_317.csv_32-1,0.41
2023-2024_treino_318.csv_32-1,0.38
2023-2024_treino_319.csv_32-1,0.38
2023-2024_treino_320.csv_32-1,0.41
2023-2024_treino_321.csv_32-1,0.41
2023-2024_treino_322.csv_32-1,0.44
2023-2024_treino_323.csv_32-1,0.41
2023-2024_treino_324.csv_32-1,0.41
2023-2024_treino_325.csv_32-1,0.44
2023-2024_treino_326.csv_32-1,0.47
2023-2024_treino_327.csv_32-1,0.50
2023-2024_treino_328.csv_32-1,0.50
2023-2024_treino_329.csv_32-1,0.50
2023-2024_treino_330.csv_32-1,0.50
2023-2024_treino_331.csv_32-1,0.53
2023-2024_treino_332.csv_32-1,0.53
2023-2024_treino_333.csv_32-1,0.53
2023-2024_treino_334.csv_32-1,0.53
2023-2024_treino_335.csv_32-1,0.53
2023-2024_treino_336.csv_32-1,0.50
2023-2024_treino_337.csv_32-1,0.53
2023-2024_treino_338.csv_32-1,0.53
2023-2024_treino_339.csv_32-1,0.56
2023-2024_treino_340.csv_32-1,0.59
2023-2024_treino_341.csv_32-1,0.62
2023-2024_treino_342.csv_32-1,0.62
2023-2024_treino_343.csv_32-1,0.62
2023-2024_treino_344.csv_32-1,0.66
2023-2024_treino_345.csv_32-1,0.69
2023-2024_treino_346.csv_32-1,0.69
2023-2024_treino_347.csv_32-1,0.69
2023-2024_treino_348.csv_32-1,0.69
2023-2024_treino_349.csv_32-1,0.69
2023-2024_treino_350.csv_32-1,0.69
2023-2024_treino_351.csv_32-1,0.69
2023-2024_treino_352.csv_32-1,0.66
2023-2024_treino_353.csv_32-1,0.62
2023-2024_treino_354.csv_32-1,0.62
